url,total,Energy,Materials,Industrials,Consumer Discretionary,Consumer Staples,Health Care,Financials,Information Technology,Communication Services,Utilities,Real Estate
http://data.gdeltproject.org/gdeltv2/20150812083000.gkg.csv.zip,1327,2,3,2,1,0,1,2,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20190825004500.gkg.csv.zip,859,0,1,3,0,0,1,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20160515171500.gkg.csv.zip,1514,7,1,6,2,0,2,1,2,3,5,6
http://data.gdeltproject.org/gdeltv2/20250518221500.gkg.csv.zip,389,0,0,1,0,0,0,0,0,0,0,2
http://data.gdeltproject.org/gdeltv2/20180306010000.gkg.csv.zip,2234,7,5,8,0,5,1,3,1,8,1,3
http://data.gdeltproject.org/gdeltv2/20170203193000.gkg.csv.zip,3309,2,0,11,0,1,0,1,4,16,3,2
http://data.gdeltproject.org/gdeltv2/20161030230000.gkg.csv.zip,1145,0,0,1,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20160927194500.gkg.csv.zip,3101,20,5,11,1,0,2,13,4,1,5,5
http://data.gdeltproject.org/gdeltv2/20170409033000.gkg.csv.zip,821,2,0,4,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20210719090000.gkg.csv.zip,461,0,0,0,1,0,1,1,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20190726080000.gkg.csv.zip,746,5,1,2,0,0,1,0,3,0,1,0
http://data.gdeltproject.org/gdeltv2/20250106231500.gkg.csv.zip,1334,2,1,2,0,0,0,5,3,0,0,5
http://data.gdeltproject.org/gdeltv2/20180423011500.gkg.csv.zip,921,0,0,6,1,0,0,0,0,0,1,2
http://data.gdeltproject.org/gdeltv2/20181109234500.gkg.csv.zip,2056,2,2,1,1,1,2,0,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20171011004500.gkg.csv.zip,1992,1,1,1,1,0,2,1,2,3,1,4
http://data.gdeltproject.org/gdeltv2/20241022091500.gkg.csv.zip,422,1,1,0,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20220814173000.gkg.csv.zip,470,0,0,2,0,0,0,2,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20241127154500.gkg.csv.zip,1143,1,0,2,1,1,2,3,1,2,2,1
http://data.gdeltproject.org/gdeltv2/20200801094500.gkg.csv.zip,412,2,1,2,0,0,2,0,1,0,2,1
http://data.gdeltproject.org/gdeltv2/20210518160000.gkg.csv.zip,1305,2,0,0,2,0,2,3,0,2,0,0
http://data.gdeltproject.org/gdeltv2/20200611061500.gkg.csv.zip,556,0,1,0,2,0,0,0,0,2,0,0
http://data.gdeltproject.org/gdeltv2/20180220084500.gkg.csv.zip,1080,1,0,8,0,1,1,0,0,1,1,3
http://data.gdeltproject.org/gdeltv2/20191124100000.gkg.csv.zip,367,0,0,1,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20180401003000.gkg.csv.zip,781,6,0,14,0,0,1,0,0,1,6,1
http://data.gdeltproject.org/gdeltv2/20180603180000.gkg.csv.zip,1010,2,3,14,0,0,0,0,1,3,1,1
http://data.gdeltproject.org/gdeltv2/20250316153000.gkg.csv.zip,444,0,0,1,1,0,3,0,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20210128230000.gkg.csv.zip,1597,2,6,0,0,1,1,2,0,11,5,1
http://data.gdeltproject.org/gdeltv2/20220224224500.gkg.csv.zip,1449,1,0,0,1,0,0,0,1,0,0,1
http://data.gdeltproject.org/gdeltv2/20170722224500.gkg.csv.zip,1028,1,0,10,2,0,0,0,2,6,10,0
http://data.gdeltproject.org/gdeltv2/20210723151500.gkg.csv.zip,1138,3,0,6,0,1,1,0,1,2,2,2
http://data.gdeltproject.org/gdeltv2/20230220051500.gkg.csv.zip,225,1,0,0,0,0,0,0,1,1,1,1
http://data.gdeltproject.org/gdeltv2/20160307081500.gkg.csv.zip,1233,21,3,9,1,0,2,0,1,3,1,8
http://data.gdeltproject.org/gdeltv2/20160401051500.gkg.csv.zip,1297,6,3,4,0,0,0,0,1,4,3,2
http://data.gdeltproject.org/gdeltv2/20200323130000.gkg.csv.zip,988,1,1,5,1,0,10,2,1,2,1,1
http://data.gdeltproject.org/gdeltv2/20180820021500.gkg.csv.zip,734,5,0,0,0,2,0,3,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20241027143000.gkg.csv.zip,418,0,0,1,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20210312001500.gkg.csv.zip,1216,2,0,0,0,1,4,0,1,1,2,0
http://data.gdeltproject.org/gdeltv2/20240413141500.gkg.csv.zip,459,0,0,1,1,0,0,0,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20210725040000.gkg.csv.zip,320,0,0,0,0,0,1,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20160308221500.gkg.csv.zip,2520,3,0,11,3,1,1,1,1,1,1,5
http://data.gdeltproject.org/gdeltv2/20220901190000.gkg.csv.zip,1112,1,1,6,0,0,0,2,0,0,1,2
http://data.gdeltproject.org/gdeltv2/20230329104500.gkg.csv.zip,958,1,3,3,1,0,1,3,1,1,0,1
http://data.gdeltproject.org/gdeltv2/20201204051500.gkg.csv.zip,685,0,1,3,0,9,2,0,0,0,9,0
http://data.gdeltproject.org/gdeltv2/20250521220000.gkg.csv.zip,1028,11,1,2,0,0,2,0,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20250302084500.gkg.csv.zip,160,0,0,0,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20180210093000.gkg.csv.zip,767,3,0,2,4,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20180420010000.gkg.csv.zip,1907,3,2,7,5,1,1,2,1,11,2,3
http://data.gdeltproject.org/gdeltv2/20221118103000.gkg.csv.zip,582,1,0,5,0,0,2,0,0,1,0,2
http://data.gdeltproject.org/gdeltv2/20160418064500.gkg.csv.zip,1071,6,0,9,2,0,0,3,1,2,3,8
http://data.gdeltproject.org/gdeltv2/20231217164500.gkg.csv.zip,538,1,1,2,0,0,3,0,7,1,0,0
http://data.gdeltproject.org/gdeltv2/20160711091500.gkg.csv.zip,1303,6,2,1,0,0,1,2,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20150709080000.gkg.csv.zip,1719,4,2,3,0,0,0,1,2,3,1,1
http://data.gdeltproject.org/gdeltv2/20200708114500.gkg.csv.zip,796,0,0,6,1,0,1,0,0,0,6,0
http://data.gdeltproject.org/gdeltv2/20250322200000.gkg.csv.zip,322,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20230207170000.gkg.csv.zip,984,2,1,4,0,0,2,2,3,0,2,2
http://data.gdeltproject.org/gdeltv2/20191126100000.gkg.csv.zip,691,1,1,2,0,0,0,0,1,0,0,1
http://data.gdeltproject.org/gdeltv2/20171214234500.gkg.csv.zip,2388,2,3,4,3,13,2,17,4,4,16,2
http://data.gdeltproject.org/gdeltv2/20250209233000.gkg.csv.zip,465,0,0,0,0,1,0,1,2,0,1,1
http://data.gdeltproject.org/gdeltv2/20151207011500.gkg.csv.zip,1118,7,0,4,0,0,1,4,2,9,4,4
http://data.gdeltproject.org/gdeltv2/20250117181500.gkg.csv.zip,1465,4,0,3,0,0,1,0,7,1,4,1
http://data.gdeltproject.org/gdeltv2/20200331170000.gkg.csv.zip,2571,2,1,8,1,2,3,2,13,1,3,7
http://data.gdeltproject.org/gdeltv2/20191212013000.gkg.csv.zip,1497,4,2,4,0,0,1,1,1,0,1,1
http://data.gdeltproject.org/gdeltv2/20200513031500.gkg.csv.zip,854,1,0,3,0,0,3,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20221109080000.gkg.csv.zip,736,7,0,1,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20191126071500.gkg.csv.zip,708,2,0,1,0,0,1,0,0,2,0,1
http://data.gdeltproject.org/gdeltv2/20250407060000.gkg.csv.zip,286,0,0,0,0,0,0,1,4,3,4,0
http://data.gdeltproject.org/gdeltv2/20151128111500.gkg.csv.zip,734,3,1,4,1,0,0,1,2,2,2,1
http://data.gdeltproject.org/gdeltv2/20190925070000.gkg.csv.zip,764,0,1,1,0,0,1,1,0,2,0,2
http://data.gdeltproject.org/gdeltv2/20181105030000.gkg.csv.zip,680,0,0,1,0,0,0,0,1,3,5,0
http://data.gdeltproject.org/gdeltv2/20191227194500.gkg.csv.zip,1433,0,0,3,1,1,0,1,1,0,2,1
http://data.gdeltproject.org/gdeltv2/20190701161500.gkg.csv.zip,1676,2,11,1,0,0,1,1,0,0,3,2
http://data.gdeltproject.org/gdeltv2/20200925151500.gkg.csv.zip,1400,4,1,0,0,0,1,1,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20230430233000.gkg.csv.zip,617,3,0,7,0,0,4,1,2,2,0,0
http://data.gdeltproject.org/gdeltv2/20160725164500.gkg.csv.zip,3430,3,2,3,1,2,1,0,4,2,10,0
http://data.gdeltproject.org/gdeltv2/20171018001500.gkg.csv.zip,2409,3,1,3,0,0,0,1,2,1,2,1
http://data.gdeltproject.org/gdeltv2/20180111143000.gkg.csv.zip,2135,3,0,5,0,2,1,1,0,1,4,1
http://data.gdeltproject.org/gdeltv2/20231026213000.gkg.csv.zip,1670,3,0,1,0,0,2,3,1,3,0,4
http://data.gdeltproject.org/gdeltv2/20240118073000.gkg.csv.zip,425,0,0,3,0,0,1,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20210905120000.gkg.csv.zip,268,1,0,3,0,0,1,0,0,0,3,0
http://data.gdeltproject.org/gdeltv2/20201105151500.gkg.csv.zip,1384,2,3,1,1,1,3,7,1,2,1,2
http://data.gdeltproject.org/gdeltv2/20250114173000.gkg.csv.zip,1269,1,4,6,0,1,0,0,1,3,0,4
http://data.gdeltproject.org/gdeltv2/20200418183000.gkg.csv.zip,769,0,2,26,0,2,0,2,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20250108050000.gkg.csv.zip,471,0,0,2,0,0,0,1,1,1,0,1
http://data.gdeltproject.org/gdeltv2/20160130154500.gkg.csv.zip,804,3,0,0,0,0,3,2,1,3,0,0
http://data.gdeltproject.org/gdeltv2/20190911091500.gkg.csv.zip,826,0,0,2,1,0,1,0,2,0,0,0
http://data.gdeltproject.org/gdeltv2/20200309124500.gkg.csv.zip,925,7,1,3,0,0,0,9,2,2,2,2
http://data.gdeltproject.org/gdeltv2/20230916171500.gkg.csv.zip,464,5,0,0,1,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20211010213000.gkg.csv.zip,587,4,0,0,0,1,0,1,0,0,1,2
http://data.gdeltproject.org/gdeltv2/20201129040000.gkg.csv.zip,266,1,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20190916123000.gkg.csv.zip,1022,15,0,2,0,1,0,2,1,1,10,1
http://data.gdeltproject.org/gdeltv2/20221012083000.gkg.csv.zip,363,1,0,0,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20230525014500.gkg.csv.zip,1179,2,1,1,1,0,0,1,1,2,2,0
http://data.gdeltproject.org/gdeltv2/20190901194500.gkg.csv.zip,706,2,0,0,0,1,2,2,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20231214100000.gkg.csv.zip,493,2,0,1,0,0,0,0,1,0,0,1
http://data.gdeltproject.org/gdeltv2/20240213161500.gkg.csv.zip,1215,1,1,4,0,0,0,0,2,10,0,3
http://data.gdeltproject.org/gdeltv2/20200329163000.gkg.csv.zip,738,1,1,4,0,0,0,1,1,0,1,10
http://data.gdeltproject.org/gdeltv2/20220813221500.gkg.csv.zip,353,0,0,0,0,0,0,1,1,0,0,3
http://data.gdeltproject.org/gdeltv2/20210212040000.gkg.csv.zip,737,1,1,3,0,0,1,1,0,13,1,0
http://data.gdeltproject.org/gdeltv2/20220812053000.gkg.csv.zip,474,0,0,1,0,0,0,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20250416020000.gkg.csv.zip,904,2,0,1,0,2,1,2,0,1,2,3
http://data.gdeltproject.org/gdeltv2/20191226180000.gkg.csv.zip,1414,0,0,2,1,0,0,1,0,11,1,0
http://data.gdeltproject.org/gdeltv2/20160930021500.gkg.csv.zip,1988,0,1,6,0,1,2,2,1,0,2,0
http://data.gdeltproject.org/gdeltv2/20250109060000.gkg.csv.zip,524,0,0,0,1,0,0,4,0,3,0,6
http://data.gdeltproject.org/gdeltv2/20180126040000.gkg.csv.zip,1478,3,1,3,1,0,0,1,1,1,0,2
http://data.gdeltproject.org/gdeltv2/20250730053000.gkg.csv.zip,395,0,0,0,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20200519013000.gkg.csv.zip,1063,0,0,0,2,0,1,0,1,0,1,0
http://data.gdeltproject.org/gdeltv2/20191109123000.gkg.csv.zip,413,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20240426154500.gkg.csv.zip,1246,1,1,3,0,0,1,2,0,4,0,2
http://data.gdeltproject.org/gdeltv2/20240930213000.gkg.csv.zip,1277,4,2,2,0,0,0,1,9,2,0,0
http://data.gdeltproject.org/gdeltv2/20230531210000.gkg.csv.zip,1730,6,1,7,1,3,1,0,3,4,2,3
http://data.gdeltproject.org/gdeltv2/20231208153000.gkg.csv.zip,969,4,2,4,0,2,1,0,4,1,1,0
http://data.gdeltproject.org/gdeltv2/20200102214500.gkg.csv.zip,1345,1,1,1,0,0,3,0,1,2,1,2
http://data.gdeltproject.org/gdeltv2/20190314233000.gkg.csv.zip,1852,2,0,7,0,0,4,2,1,2,2,5
http://data.gdeltproject.org/gdeltv2/20190328151500.gkg.csv.zip,1825,2,1,5,0,0,1,1,1,2,1,17
http://data.gdeltproject.org/gdeltv2/20231008123000.gkg.csv.zip,344,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20160402014500.gkg.csv.zip,1536,20,7,7,0,0,1,1,0,3,4,4
http://data.gdeltproject.org/gdeltv2/20160427131500.gkg.csv.zip,2237,5,3,4,1,1,0,1,1,5,2,1
http://data.gdeltproject.org/gdeltv2/20231204231500.gkg.csv.zip,1441,5,0,1,2,0,1,0,1,8,1,2
http://data.gdeltproject.org/gdeltv2/20201231010000.gkg.csv.zip,952,0,0,2,0,1,3,1,0,1,3,0
http://data.gdeltproject.org/gdeltv2/20210605210000.gkg.csv.zip,461,0,0,0,0,0,1,2,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20230804093000.gkg.csv.zip,539,4,2,2,2,0,0,2,1,1,3,0
http://data.gdeltproject.org/gdeltv2/20230425030000.gkg.csv.zip,847,2,0,2,0,0,0,0,0,0,2,1
http://data.gdeltproject.org/gdeltv2/20161022104500.gkg.csv.zip,862,1,0,2,0,0,0,1,0,0,0,3
http://data.gdeltproject.org/gdeltv2/20230911183000.gkg.csv.zip,1430,2,1,0,1,0,1,0,0,9,0,0
http://data.gdeltproject.org/gdeltv2/20250215160000.gkg.csv.zip,354,1,0,0,0,0,1,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20160724021500.gkg.csv.zip,980,2,1,2,0,0,0,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20240917031500.gkg.csv.zip,657,2,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20180802203000.gkg.csv.zip,2466,3,1,8,8,3,0,4,5,4,6,0
http://data.gdeltproject.org/gdeltv2/20190822141500.gkg.csv.zip,1524,3,1,1,0,0,1,1,3,1,0,0
http://data.gdeltproject.org/gdeltv2/20200708211500.gkg.csv.zip,1561,1,1,2,1,0,3,2,1,1,0,4
http://data.gdeltproject.org/gdeltv2/20240912034500.gkg.csv.zip,825,3,0,0,0,0,1,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20180423083000.gkg.csv.zip,1000,0,3,7,0,1,3,0,2,1,1,2
http://data.gdeltproject.org/gdeltv2/20170904161500.gkg.csv.zip,1550,6,2,15,1,2,1,4,2,0,2,0
http://data.gdeltproject.org/gdeltv2/20180627010000.gkg.csv.zip,1952,9,0,3,0,0,1,2,2,3,2,4
http://data.gdeltproject.org/gdeltv2/20211214230000.gkg.csv.zip,1135,1,0,5,0,0,2,2,2,0,4,2
http://data.gdeltproject.org/gdeltv2/20190829133000.gkg.csv.zip,1405,2,0,3,0,2,0,6,1,4,2,1
http://data.gdeltproject.org/gdeltv2/20250321101500.gkg.csv.zip,610,3,0,4,0,0,0,1,3,0,6,2
http://data.gdeltproject.org/gdeltv2/20160213234500.gkg.csv.zip,952,6,2,10,1,0,4,6,1,1,2,4
http://data.gdeltproject.org/gdeltv2/20250118221500.gkg.csv.zip,505,2,0,1,0,0,1,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20230520210000.gkg.csv.zip,475,1,0,0,1,0,1,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20240725210000.gkg.csv.zip,1122,3,0,2,2,1,0,1,2,0,2,1
http://data.gdeltproject.org/gdeltv2/20200628091500.gkg.csv.zip,264,1,0,0,0,0,1,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20181107094500.gkg.csv.zip,1339,2,0,3,0,0,1,3,2,5,0,2
http://data.gdeltproject.org/gdeltv2/20210409230000.gkg.csv.zip,1206,0,1,1,0,0,3,4,0,2,1,1
http://data.gdeltproject.org/gdeltv2/20191214190000.gkg.csv.zip,589,0,2,2,0,0,0,0,0,0,2,5
http://data.gdeltproject.org/gdeltv2/20221215023000.gkg.csv.zip,618,0,0,0,0,0,3,0,1,1,0,1
http://data.gdeltproject.org/gdeltv2/20181031193000.gkg.csv.zip,2455,2,1,2,0,0,0,0,3,4,2,1
http://data.gdeltproject.org/gdeltv2/20240727163000.gkg.csv.zip,515,6,0,2,0,0,0,0,0,0,1,2
http://data.gdeltproject.org/gdeltv2/20190717004500.gkg.csv.zip,1659,3,3,2,2,0,3,1,1,5,3,3
http://data.gdeltproject.org/gdeltv2/20191108024500.gkg.csv.zip,1262,5,1,2,0,0,1,1,0,2,1,4
http://data.gdeltproject.org/gdeltv2/20230930004500.gkg.csv.zip,946,0,0,2,3,2,1,5,1,1,3,0
http://data.gdeltproject.org/gdeltv2/20161020140000.gkg.csv.zip,2275,3,1,4,4,1,0,3,4,6,2,4
http://data.gdeltproject.org/gdeltv2/20231120171500.gkg.csv.zip,1388,1,2,5,2,1,1,1,3,0,2,4
http://data.gdeltproject.org/gdeltv2/20150910224500.gkg.csv.zip,2521,2,2,3,1,1,0,2,1,6,2,1
http://data.gdeltproject.org/gdeltv2/20170506113000.gkg.csv.zip,638,3,1,3,0,1,1,1,3,0,0,0
http://data.gdeltproject.org/gdeltv2/20230528080000.gkg.csv.zip,295,1,0,1,0,0,0,0,0,1,1,0
http://data.gdeltproject.org/gdeltv2/20240816141500.gkg.csv.zip,986,0,0,2,0,1,1,2,1,0,1,2
http://data.gdeltproject.org/gdeltv2/20181101181500.gkg.csv.zip,2679,4,0,2,2,0,2,3,3,2,2,9
http://data.gdeltproject.org/gdeltv2/20211117003000.gkg.csv.zip,1263,2,1,5,0,0,0,2,1,2,2,1
http://data.gdeltproject.org/gdeltv2/20221115001500.gkg.csv.zip,920,0,1,3,1,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20170626031500.gkg.csv.zip,869,4,1,1,0,1,0,1,0,1,1,1
http://data.gdeltproject.org/gdeltv2/20160203194500.gkg.csv.zip,2936,10,8,12,0,2,7,18,3,10,1,3
http://data.gdeltproject.org/gdeltv2/20240905071500.gkg.csv.zip,412,0,1,0,2,1,0,1,3,4,1,1
http://data.gdeltproject.org/gdeltv2/20180419113000.gkg.csv.zip,1469,2,2,18,0,1,0,2,5,2,2,3
http://data.gdeltproject.org/gdeltv2/20250226050000.gkg.csv.zip,472,0,0,0,0,0,1,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20231016000000.gkg.csv.zip,442,0,0,2,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20211219004500.gkg.csv.zip,403,0,1,0,0,0,0,0,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20181122180000.gkg.csv.zip,1635,2,2,4,1,1,1,3,0,0,1,1
http://data.gdeltproject.org/gdeltv2/20170502034500.gkg.csv.zip,1415,0,2,0,0,0,2,2,9,0,0,0
http://data.gdeltproject.org/gdeltv2/20221108110000.gkg.csv.zip,527,4,0,3,1,0,2,0,1,2,0,0
http://data.gdeltproject.org/gdeltv2/20180310163000.gkg.csv.zip,1036,1,2,13,0,0,0,1,0,1,2,1
http://data.gdeltproject.org/gdeltv2/20250318030000.gkg.csv.zip,675,1,0,3,0,0,0,0,2,1,0,0
http://data.gdeltproject.org/gdeltv2/20160711011500.gkg.csv.zip,1133,0,0,3,1,1,0,1,2,1,1,1
http://data.gdeltproject.org/gdeltv2/20180214011500.gkg.csv.zip,2019,6,1,5,2,0,0,1,3,1,2,1
http://data.gdeltproject.org/gdeltv2/20250329191500.gkg.csv.zip,325,0,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20190816024500.gkg.csv.zip,999,1,0,2,0,0,0,0,1,1,1,2
http://data.gdeltproject.org/gdeltv2/20210223231500.gkg.csv.zip,1460,0,0,0,1,0,2,0,2,1,1,0
http://data.gdeltproject.org/gdeltv2/20200514180000.gkg.csv.zip,1834,1,0,3,3,1,4,0,0,5,3,0
http://data.gdeltproject.org/gdeltv2/20240830061500.gkg.csv.zip,499,6,2,2,1,0,1,1,2,0,0,0
http://data.gdeltproject.org/gdeltv2/20160518134500.gkg.csv.zip,2614,7,2,4,1,0,3,3,1,1,3,5
http://data.gdeltproject.org/gdeltv2/20170211113000.gkg.csv.zip,828,2,0,19,0,0,0,2,1,0,1,1
http://data.gdeltproject.org/gdeltv2/20150621150000.gkg.csv.zip,675,0,0,0,0,0,0,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20200909033000.gkg.csv.zip,727,3,0,0,0,1,1,1,1,0,1,1
http://data.gdeltproject.org/gdeltv2/20190928033000.gkg.csv.zip,960,2,0,1,1,1,2,0,2,0,0,0
http://data.gdeltproject.org/gdeltv2/20190827134500.gkg.csv.zip,1436,6,3,12,0,1,2,3,1,1,2,4
http://data.gdeltproject.org/gdeltv2/20170408201500.gkg.csv.zip,1218,5,0,16,1,0,1,0,1,12,1,0
http://data.gdeltproject.org/gdeltv2/20200201191500.gkg.csv.zip,545,0,2,1,0,0,0,1,1,0,3,0
http://data.gdeltproject.org/gdeltv2/20180114133000.gkg.csv.zip,598,3,1,2,0,1,1,3,2,1,2,0
http://data.gdeltproject.org/gdeltv2/20210824221500.gkg.csv.zip,1153,0,0,2,0,0,2,1,0,5,0,2
http://data.gdeltproject.org/gdeltv2/20190909151500.gkg.csv.zip,1474,5,0,2,1,1,5,8,2,4,1,0
http://data.gdeltproject.org/gdeltv2/20200913170000.gkg.csv.zip,585,1,2,11,0,0,1,0,0,0,9,1
http://data.gdeltproject.org/gdeltv2/20200330164500.gkg.csv.zip,1890,6,2,2,0,1,5,2,2,3,5,0
http://data.gdeltproject.org/gdeltv2/20240107104500.gkg.csv.zip,227,1,0,0,1,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20221118074500.gkg.csv.zip,509,3,1,0,0,0,0,1,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20221017144500.gkg.csv.zip,792,3,2,1,1,0,1,0,1,3,2,0
http://data.gdeltproject.org/gdeltv2/20170309171500.gkg.csv.zip,3096,0,0,7,0,2,3,6,3,0,3,1
http://data.gdeltproject.org/gdeltv2/20160514194500.gkg.csv.zip,1460,8,0,4,4,0,1,0,2,2,1,3
http://data.gdeltproject.org/gdeltv2/20190305213000.gkg.csv.zip,2330,2,0,5,1,0,15,0,2,4,3,2
http://data.gdeltproject.org/gdeltv2/20230114224500.gkg.csv.zip,510,0,0,1,0,0,0,0,1,1,0,0
http://data.gdeltproject.org/gdeltv2/20171219084500.gkg.csv.zip,891,1,0,14,0,1,2,1,0,5,11,2
http://data.gdeltproject.org/gdeltv2/20230224091500.gkg.csv.zip,305,4,0,0,0,0,1,0,0,0,0,1
http://data.gdeltproject.org/gdeltv2/20240831034500.gkg.csv.zip,437,0,0,0,0,0,0,0,0,0,1,0
http://data.gdeltproject.org/gdeltv2/20240410203000.gkg.csv.zip,1461,2,2,5,0,0,0,0,1,1,2,3
http://data.gdeltproject.org/gdeltv2/20190528081500.gkg.csv.zip,547,1,0,0,0,0,1,0,1,0,0,0
http://data.gdeltproject.org/gdeltv2/20170808024500.gkg.csv.zip,1436,4,1,3,0,0,0,2,1,3,0,1
http://data.gdeltproject.org/gdeltv2/20160128120000.gkg.csv.zip,1480,5,2,2,3,0,4,2,3,2,3,1
http://data.gdeltproject.org/gdeltv2/20211219093000.gkg.csv.zip,263,0,1,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20161226091500.gkg.csv.zip,834,0,0,12,0,0,0,2,2,5,1,1
http://data.gdeltproject.org/gdeltv2/20200531203000.gkg.csv.zip,612,0,0,0,0,0,0,0,1,8,0,0
http://data.gdeltproject.org/gdeltv2/20170309160000.gkg.csv.zip,2918,2,1,16,3,2,9,14,2,1,2,2
http://data.gdeltproject.org/gdeltv2/20180331214500.gkg.csv.zip,1124,0,0,10,0,0,0,0,0,1,0,0
http://data.gdeltproject.org/gdeltv2/20171206181500.gkg.csv.zip,2988,5,0,27,1,0,6,1,0,3,3,3
http://data.gdeltproject.org/gdeltv2/20230109193000.gkg.csv.zip,1180,0,0,2,1,0,0,0,2,0,0,1
http://data.gdeltproject.org/gdeltv2/20190410183000.gkg.csv.zip,2834,5,6,10,2,1,0,4,1,3,3,5
http://data.gdeltproject.org/gdeltv2/20191010100000.gkg.csv.zip,920,1,1,2,0,1,1,1,2,0,2,2
http://data.gdeltproject.org/gdeltv2/20230119194500.gkg.csv.zip,1257,2,0,5,0,0,1,4,3,3,1,1
http://data.gdeltproject.org/gdeltv2/20210109124500.gkg.csv.zip,353,0,1,0,1,1,0,0,1,1,1,0
http://data.gdeltproject.org/gdeltv2/20170402014500.gkg.csv.zip,997,0,0,1,0,0,1,3,0,2,1,0
http://data.gdeltproject.org/gdeltv2/20220918083000.gkg.csv.zip,183,0,0,0,0,1,0,0,0,0,2,0
http://data.gdeltproject.org/gdeltv2/20230802143000.gkg.csv.zip,1100,1,0,2,0,0,0,0,1,1,1,2
http://data.gdeltproject.org/gdeltv2/20181202103000.gkg.csv.zip,443,0,0,0,0,0,1,1,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20210802003000.gkg.csv.zip,399,0,0,3,0,0,1,0,1,2,3,0
http://data.gdeltproject.org/gdeltv2/20180118044500.gkg.csv.zip,1315,5,1,7,0,0,1,1,1,5,7,0
http://data.gdeltproject.org/gdeltv2/20230521091500.gkg.csv.zip,371,1,0,0,0,0,0,0,0,0,0,0
http://data.gdeltproject.org/gdeltv2/20220615153000.gkg.csv.zip,1063,1,0,3,0,3,1,2,1,0,3,1
http://data.gdeltproject.org/gdeltv2/20200205091500.gkg.csv.zip,717,2,0,1,0,0,1,1,3,0,0,0
http://data.gdeltproject.org/gdeltv2/20190326034500.gkg.csv.zip,889,2,0,0,0,2,1,10,1,2,0,1
http://data.gdeltproject.org/gdeltv2/20150703153000.gkg.csv.zip,1535,10,1,4,0,1,1,1,3,5,3,0
http://data.gdeltproject.org/gdeltv2/20230309214500.gkg.csv.zip,1212,0,1,1,0,2,0,2,7,2,2,4
http://data.gdeltproject.org/gdeltv2/20190315234500.gkg.csv.zip,1808,1,1,4,1,0,0,0,1,1,0,1
